InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
568223,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2025-06-30 19:43:50,2.3,12331.0,France
538039,20725,LUNCH BAG RED RETROSPOT,9,2025-03-10 02:23:18,1.48,13006.0,EIRE
544123,22423,REGENCY CAKESTAND 3 TIER,8,2025-05-01 03:58:02,11.48,17686.0,United Kingdom
540910,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2025-08-30 14:03:35,2.55,15222.0,Spain
555287,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2025-02-22 19:09:46,2.55,17411.0,EIRE
549852,20725,LUNCH BAG RED RETROSPOT,5,2025-09-05 23:24:06,1.65,17735.0,Spain
537384,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2025-02-07 14:05:29,2.55,12293.0,France
554957,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2025-03-05 15:46:02,2.55,14284.0,France
539425,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2025-08-03 06:56:41,2.55,17029.0,United Kingdom
549848,22423,REGENCY CAKESTAND 3 TIER,15,2025-10-17 09:50:16,14.02,14974.0,Germany
548463,POST,POSTAGE,10,2025-03-04 07:32:31,16.2,15053.0,Netherlands
566382,85099B,JUMBO BAG RED RETROSPOT,16,2025-04-20 02:36:59,2.08,,United Kingdom
559205,22423,REGENCY CAKESTAND 3 TIER,16,2025-12-04 08:53:42,14.02,16211.0,United Kingdom
557222,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2025-12-28 05:13:17,2.8,17632.0,United Kingdom
564277,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-08-01 14:11:09,2.55,17321.0,Netherlands
542137,85099B,JUMBO BAG RED RETROSPOT,19,2025-06-13 18:05:17,2.08,15750.0,United Kingdom
544717,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-05-07 23:30:39,2.55,15461.0,France
561579,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-08-12 21:07:28,2.55,14165.0,EIRE
561468,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-08-04 07:38:18,2.8,12697.0,Netherlands
536726,22423,REGENCY CAKESTAND 3 TIER,19,2025-04-18 22:31:33,11.48,16254.0,United Kingdom
543625,20725,LUNCH BAG RED RETROSPOT,5,2025-01-09 22:36:17,1.65,12015.0,EIRE
543721,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-02-25 12:05:02,2.3,16189.0,Spain
536205,21977,PACK OF 60 PINK PAISLEY CAKE CASES,7,2025-12-16 04:55:24,0.61,14981.0,United Kingdom
558484,21977,PACK OF 60 PINK PAISLEY CAKE CASES,8,2025-06-02 18:39:42,0.55,16718.0,France
537850,POST,POSTAGE,9,2025-06-26 02:42:39,18.0,17695.0,United Kingdom
564606,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-06-20 08:39:58,2.8,15317.0,Germany
555908,20725,LUNCH BAG RED RETROSPOT,8,2025-10-13 12:46:14,1.82,15435.0,United Kingdom
561898,20725,LUNCH BAG RED RETROSPOT,6,2025-01-24 20:43:39,1.82,,United Kingdom
552903,POST,POSTAGE,16,2025-01-31 23:26:07,19.8,14237.0,United Kingdom
568988,20725,LUNCH BAG RED RETROSPOT,5,2025-04-11 19:37:54,1.65,12533.0,United Kingdom
545194,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2025-06-27 11:38:12,2.55,12185.0,United Kingdom
554971,POST,POSTAGE,1,2025-09-02 02:02:17,18.0,16338.0,Germany
536222,20725,LUNCH BAG RED RETROSPOT,8,2025-06-29 19:11:52,1.65,17489.0,United Kingdom
564318,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-06-11 20:33:40,2.55,12323.0,United Kingdom
555312,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2025-12-09 11:20:28,2.8,13962.0,France
541980,POST,POSTAGE,15,2025-02-28 13:17:49,18.0,15649.0,France
563798,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2025-07-28 20:24:00,2.55,16228.0,United Kingdom
569633,20725,LUNCH BAG RED RETROSPOT,14,2025-07-17 03:10:19,1.65,16411.0,Netherlands
538330,85099B,JUMBO BAG RED RETROSPOT,10,2025-06-22 19:30:20,2.08,16165.0,United Kingdom
564755,20725,LUNCH BAG RED RETROSPOT,10,2025-10-22 12:18:09,1.82,12503.0,EIRE
561040,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2025-04-08 16:28:07,2.55,13523.0,United Kingdom
548050,20725,LUNCH BAG RED RETROSPOT,19,2025-12-15 04:34:27,1.65,14815.0,France
557574,85099B,JUMBO BAG RED RETROSPOT,15,2025-05-02 14:46:11,1.87,12382.0,Netherlands
562703,POST,POSTAGE,4,2025-07-18 06:26:23,18.0,,EIRE
552298,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-07-10 12:26:07,2.55,14310.0,Germany
558660,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-11-07 12:35:53,2.3,17868.0,Germany
537643,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2025-06-10 22:57:43,2.8,13902.0,United Kingdom
567460,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2025-04-14 16:04:55,2.8,17828.0,France
567401,POST,POSTAGE,4,2025-01-08 13:22:37,18.0,16201.0,EIRE
543148,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2025-05-13 09:38:48,2.8,16153.0,Netherlands
552232,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2025-10-29 08:05:28,2.55,16918.0,United Kingdom
544116,20725,LUNCH BAG RED RETROSPOT,11,2025-01-04 15:39:15,1.65,17053.0,United Kingdom
549586,22423,REGENCY CAKESTAND 3 TIER,6,2025-11-24 21:10:23,11.48,13334.0,Germany
545359,22423,REGENCY CAKESTAND 3 TIER,6,2025-07-18 13:44:19,12.75,14525.0,United Kingdom
565290,21977,PACK OF 60 PINK PAISLEY CAKE CASES,13,2025-02-21 15:50:27,0.55,15169.0,United Kingdom
559621,85099B,JUMBO BAG RED RETROSPOT,13,2025-04-21 07:52:17,2.08,17860.0,United Kingdom
564749,20725,LUNCH BAG RED RETROSPOT,11,2025-07-22 13:23:46,1.65,12243.0,France
562958,21977,PACK OF 60 PINK PAISLEY CAKE CASES,11,2025-04-26 13:43:29,0.61,14860.0,United Kingdom
560726,22423,REGENCY CAKESTAND 3 TIER,16,2025-02-09 16:22:19,12.75,13285.0,United Kingdom
541666,21977,PACK OF 60 PINK PAISLEY CAKE CASES,15,2025-09-01 07:35:21,0.5,,United Kingdom
564198,20725,LUNCH BAG RED RETROSPOT,15,2025-09-03 08:22:22,1.48,16570.0,Spain
562624,85099B,JUMBO BAG RED RETROSPOT,6,2025-02-13 08:37:22,1.87,13211.0,France
540227,20725,LUNCH BAG RED RETROSPOT,2,2025-04-13 10:06:01,1.48,16760.0,United Kingdom
538983,85099B,JUMBO BAG RED RETROSPOT,9,2025-03-31 07:00:31,2.08,17963.0,United Kingdom
561871,21977,PACK OF 60 PINK PAISLEY CAKE CASES,7,2025-08-29 04:41:39,0.5,16658.0,Germany
549266,20725,LUNCH BAG RED RETROSPOT,7,2025-09-24 12:00:17,1.48,13019.0,United Kingdom
547153,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2025-09-23 20:31:13,2.3,12854.0,Germany
549481,85099B,JUMBO BAG RED RETROSPOT,18,2025-12-09 00:45:42,2.08,14622.0,United Kingdom
565494,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2025-10-08 15:58:27,2.8,15306.0,Netherlands
548365,20725,LUNCH BAG RED RETROSPOT,13,2025-04-28 19:35:48,1.65,16670.0,United Kingdom
548587,21977,PACK OF 60 PINK PAISLEY CAKE CASES,14,2025-02-09 19:46:56,0.61,14536.0,France
549575,22423,REGENCY CAKESTAND 3 TIER,8,2025-08-13 20:27:50,12.75,13002.0,United Kingdom
537846,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-12-01 07:37:02,2.8,17948.0,Netherlands
537273,POST,POSTAGE,9,2025-12-22 02:25:14,18.0,17427.0,Netherlands
550088,22423,REGENCY CAKESTAND 3 TIER,16,2025-03-26 23:53:25,14.02,,France
536571,22423,REGENCY CAKESTAND 3 TIER,19,2025-03-28 16:47:58,12.75,16172.0,United Kingdom
561730,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2025-01-14 08:34:22,2.3,17611.0,United Kingdom
550429,21977,PACK OF 60 PINK PAISLEY CAKE CASES,14,2025-02-21 20:26:57,0.5,14849.0,EIRE
553031,22423,REGENCY CAKESTAND 3 TIER,2,2025-07-22 08:29:20,14.02,12872.0,France
547426,20725,LUNCH BAG RED RETROSPOT,8,2025-07-19 17:59:01,1.65,15635.0,United Kingdom
561963,21977,PACK OF 60 PINK PAISLEY CAKE CASES,17,2025-05-16 23:03:18,0.55,14705.0,United Kingdom
550535,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2025-04-24 18:25:46,2.8,16798.0,United Kingdom
537199,21977,PACK OF 60 PINK PAISLEY CAKE CASES,11,2025-10-30 15:43:17,0.61,,EIRE
552602,22423,REGENCY CAKESTAND 3 TIER,5,2025-06-17 04:35:17,11.48,14828.0,France
542023,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2025-10-23 22:24:09,2.55,14207.0,Germany
556230,21977,PACK OF 60 PINK PAISLEY CAKE CASES,19,2025-12-18 10:13:05,0.61,14532.0,Germany
555162,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2025-04-26 14:57:19,2.55,15795.0,United Kingdom
552135,POST,POSTAGE,16,2025-03-15 14:41:07,18.0,15822.0,United Kingdom
549100,21977,PACK OF 60 PINK PAISLEY CAKE CASES,12,2025-12-14 05:54:55,0.55,15070.0,United Kingdom
556263,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2025-08-20 14:28:30,2.55,15191.0,EIRE
559125,POST,POSTAGE,7,2025-04-17 09:22:39,16.2,17951.0,United Kingdom
565871,21977,PACK OF 60 PINK PAISLEY CAKE CASES,10,2025-08-15 08:23:25,0.55,,United Kingdom
568726,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2025-07-07 20:36:50,2.55,13043.0,United Kingdom
538826,85099B,JUMBO BAG RED RETROSPOT,12,2025-11-27 17:19:40,2.08,16795.0,United Kingdom
558435,POST,POSTAGE,3,2025-04-04 11:44:49,18.0,17612.0,Germany
538878,85099B,JUMBO BAG RED RETROSPOT,10,2025-12-28 00:27:35,2.29,15652.0,United Kingdom
550190,85099B,JUMBO BAG RED RETROSPOT,15,2025-12-08 17:00:55,2.29,14409.0,United Kingdom
561203,85099B,JUMBO BAG RED RETROSPOT,17,2025-03-07 17:43:00,2.08,14091.0,France
554440,22423,REGENCY CAKESTAND 3 TIER,6,2025-03-02 03:59:48,11.48,14807.0,United Kingdom
563465,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2025-07-14 18:09:59,2.55,12314.0,United Kingdom
567036,21977,PACK OF 60 PINK PAISLEY CAKE CASES,6,2025-01-17 09:35:40,0.55,15171.0,United Kingdom
569111,POST,POSTAGE,16,2025-04-20 17:35:05,19.8,13617.0,EIRE
558881,20725,LUNCH BAG RED RETROSPOT,7,2025-06-08 20:08:49,1.65,13592.0,United Kingdom
558895,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-12-20 16:48:23,2.55,15362.0,France
563308,85099B,JUMBO BAG RED RETROSPOT,9,2025-12-29 22:35:03,1.87,17781.0,Netherlands
543923,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-02-25 01:49:55,2.8,13235.0,Germany
546251,22423,REGENCY CAKESTAND 3 TIER,11,2025-11-22 07:46:59,12.75,17468.0,United Kingdom
547603,21977,PACK OF 60 PINK PAISLEY CAKE CASES,12,2025-02-03 01:25:32,0.55,15116.0,France
561306,22423,REGENCY CAKESTAND 3 TIER,13,2025-10-01 04:08:30,12.75,17837.0,United Kingdom
547940,20725,LUNCH BAG RED RETROSPOT,16,2025-11-05 08:58:00,1.48,14293.0,United Kingdom
540740,85099B,JUMBO BAG RED RETROSPOT,13,2025-11-22 00:33:43,2.08,17981.0,United Kingdom
563154,21977,PACK OF 60 PINK PAISLEY CAKE CASES,17,2025-03-23 09:30:29,0.55,15959.0,United Kingdom
561492,POST,POSTAGE,9,2025-11-23 03:03:26,16.2,16018.0,United Kingdom
556202,21977,PACK OF 60 PINK PAISLEY CAKE CASES,10,2025-02-12 02:43:07,0.5,,United Kingdom
565972,POST,POSTAGE,10,2025-07-09 20:03:21,16.2,14710.0,United Kingdom
562922,20725,LUNCH BAG RED RETROSPOT,11,2025-06-21 17:51:30,1.82,15150.0,United Kingdom
566607,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2025-04-26 10:56:11,0.55,17104.0,Germany
544832,22423,REGENCY CAKESTAND 3 TIER,17,2025-01-09 13:36:58,14.02,16754.0,Netherlands
C539964,22423,REGENCY CAKESTAND 3 TIER,-10,2025-10-09 06:59:56,14.02,12142.0,United Kingdom
547612,20725,LUNCH BAG RED RETROSPOT,11,2025-05-03 11:39:19,1.65,16167.0,Germany
564215,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2025-08-30 18:36:57,2.8,,United Kingdom
567439,POST,POSTAGE,9,2025-05-30 12:30:53,16.2,16464.0,United Kingdom
539737,22423,REGENCY CAKESTAND 3 TIER,9,2025-05-17 19:02:33,11.48,14983.0,United Kingdom
565087,20725,LUNCH BAG RED RETROSPOT,11,2025-11-20 11:38:02,1.82,14013.0,United Kingdom
552265,22423,REGENCY CAKESTAND 3 TIER,18,2025-02-04 08:41:30,12.75,16039.0,United Kingdom
563811,POST,POSTAGE,5,2025-09-26 21:28:31,18.0,15982.0,United Kingdom
559205,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-09-30 21:37:58,2.8,14244.0,United Kingdom
538040,85099B,JUMBO BAG RED RETROSPOT,3,2025-05-19 05:29:18,1.87,14438.0,United Kingdom
552464,20725,LUNCH BAG RED RETROSPOT,15,2025-04-06 11:06:52,1.48,,United Kingdom
539024,22423,REGENCY CAKESTAND 3 TIER,1,2025-01-02 18:32:23,14.02,12269.0,United Kingdom
547556,22423,REGENCY CAKESTAND 3 TIER,14,2025-12-08 06:16:10,11.48,12190.0,United Kingdom
561757,POST,POSTAGE,17,2025-12-12 17:58:19,18.0,,United Kingdom
C559249,20725,LUNCH BAG RED RETROSPOT,-13,2025-03-29 21:35:38,1.48,14542.0,United Kingdom
559958,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2025-01-12 05:39:41,2.55,15062.0,United Kingdom
558469,21977,PACK OF 60 PINK PAISLEY CAKE CASES,13,2025-02-14 03:40:15,0.5,14450.0,United Kingdom
536500,22423,REGENCY CAKESTAND 3 TIER,9,2025-01-25 22:40:25,12.75,17731.0,United Kingdom
555818,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2025-10-31 23:54:09,2.8,13348.0,Netherlands
552490,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,2025-11-22 20:36:18,0.55,14357.0,United Kingdom
553966,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2025-02-25 14:43:04,2.8,13483.0,United Kingdom
543234,85099B,JUMBO BAG RED RETROSPOT,11,2025-09-30 02:03:11,2.29,13798.0,United Kingdom
559995,22423,REGENCY CAKESTAND 3 TIER,10,2025-03-07 21:58:06,12.75,15504.0,Netherlands
556656,20725,LUNCH BAG RED RETROSPOT,15,2025-05-15 04:46:22,1.65,13859.0,Germany
549703,21977,PACK OF 60 PINK PAISLEY CAKE CASES,10,2025-08-07 04:17:31,0.55,13906.0,Germany
537923,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2025-09-20 17:12:42,2.55,16024.0,Netherlands
538338,POST,POSTAGE,1,2025-11-16 09:20:19,19.8,16981.0,United Kingdom
548206,20725,LUNCH BAG RED RETROSPOT,6,2025-01-17 20:49:28,1.82,,Netherlands
554273,22423,REGENCY CAKESTAND 3 TIER,4,2025-03-13 20:57:28,11.48,12668.0,United Kingdom
569894,POST,POSTAGE,8,2025-04-13 19:19:34,18.0,13436.0,Germany
560597,22423,REGENCY CAKESTAND 3 TIER,18,2025-04-24 20:05:25,11.48,15465.0,United Kingdom
552503,22423,REGENCY CAKESTAND 3 TIER,8,2025-12-31 13:06:05,12.75,17758.0,United Kingdom
546171,85099B,JUMBO BAG RED RETROSPOT,6,2025-10-11 20:55:27,1.87,12960.0,Netherlands
541732,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-04-27 21:58:02,2.55,12256.0,United Kingdom
540785,21977,PACK OF 60 PINK PAISLEY CAKE CASES,8,2025-12-21 06:43:51,0.61,15169.0,Netherlands
538444,21977,PACK OF 60 PINK PAISLEY CAKE CASES,5,2025-07-02 10:12:19,0.61,17945.0,United Kingdom
567002,POST,POSTAGE,4,2025-07-02 14:49:22,18.0,15315.0,Germany
536539,22423,REGENCY CAKESTAND 3 TIER,3,2025-06-08 20:37:20,12.75,17546.0,Netherlands
565367,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-02-22 09:21:01,2.55,15853.0,United Kingdom
555839,85099B,JUMBO BAG RED RETROSPOT,14,2025-12-08 06:14:37,1.87,12189.0,Netherlands
C557026,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-15,2025-01-06 07:41:54,2.55,14564.0,Germany
568594,POST,POSTAGE,2,2025-03-05 19:11:25,18.0,16620.0,France
562744,20725,LUNCH BAG RED RETROSPOT,18,2025-03-25 12:28:59,1.48,,United Kingdom
541002,20725,LUNCH BAG RED RETROSPOT,10,2025-04-12 06:07:06,1.65,13168.0,United Kingdom
568939,20725,LUNCH BAG RED RETROSPOT,11,2025-02-18 17:09:40,1.65,13085.0,France
541986,22423,REGENCY CAKESTAND 3 TIER,17,2025-01-07 15:50:24,12.75,15981.0,United Kingdom
555354,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-09-05 12:26:39,2.8,14778.0,United Kingdom
557781,85099B,JUMBO BAG RED RETROSPOT,10,2025-12-20 14:52:22,2.08,15444.0,United Kingdom
544302,20725,LUNCH BAG RED RETROSPOT,2,2025-02-14 05:31:55,1.82,14238.0,Spain
557429,22423,REGENCY CAKESTAND 3 TIER,10,2025-04-19 04:22:57,12.75,,United Kingdom
557719,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-07-04 19:22:47,2.55,15996.0,France
569315,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,2025-12-05 16:19:19,0.5,12046.0,Netherlands
567096,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2025-09-11 23:28:00,2.3,14608.0,United Kingdom
549589,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2025-10-07 22:32:05,0.55,14224.0,United Kingdom
559465,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2025-08-01 08:42:32,2.8,16676.0,France
563911,85099B,JUMBO BAG RED RETROSPOT,5,2025-06-02 11:06:03,2.08,16370.0,United Kingdom
536892,85099B,JUMBO BAG RED RETROSPOT,2,2025-03-14 20:22:55,2.08,14555.0,Germany
559284,POST,POSTAGE,9,2025-11-12 00:04:48,19.8,13576.0,France
567182,20725,LUNCH BAG RED RETROSPOT,8,2025-10-21 20:43:57,1.65,13414.0,Germany
540088,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-01-10 04:01:34,2.8,13267.0,United Kingdom
561624,20725,LUNCH BAG RED RETROSPOT,13,2025-09-19 06:15:09,1.48,13642.0,France
538052,20725,LUNCH BAG RED RETROSPOT,12,2025-01-31 11:33:54,1.48,,Germany
549662,21977,PACK OF 60 PINK PAISLEY CAKE CASES,11,2025-09-27 16:55:38,0.5,12271.0,United Kingdom
563862,POST,POSTAGE,15,2025-10-29 08:29:35,16.2,12156.0,Germany
569574,20725,LUNCH BAG RED RETROSPOT,13,2025-02-17 22:31:19,1.65,15239.0,Spain
560744,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-06-08 18:47:15,2.3,13340.0,Germany
560537,85099B,JUMBO BAG RED RETROSPOT,9,2025-02-15 17:45:23,2.08,16985.0,United Kingdom
544811,85099B,JUMBO BAG RED RETROSPOT,14,2025-07-27 18:32:27,2.08,16513.0,United Kingdom
564064,85099B,JUMBO BAG RED RETROSPOT,6,2025-12-05 00:43:13,1.87,16614.0,United Kingdom
558402,POST,POSTAGE,17,2025-01-30 19:45:01,16.2,14742.0,United Kingdom
568067,21977,PACK OF 60 PINK PAISLEY CAKE CASES,10,2025-05-26 14:30:30,0.5,14626.0,United Kingdom
556497,22423,REGENCY CAKESTAND 3 TIER,7,2025-12-22 04:28:09,11.48,14553.0,Netherlands
537345,POST,POSTAGE,8,2025-04-20 18:40:58,18.0,13176.0,United Kingdom
553372,20725,LUNCH BAG RED RETROSPOT,12,2025-02-18 02:32:11,1.82,15403.0,EIRE
562330,22423,REGENCY CAKESTAND 3 TIER,14,2025-06-28 14:50:07,12.75,17180.0,United Kingdom
562789,POST,POSTAGE,5,2025-07-05 13:39:47,18.0,13539.0,United Kingdom
549135,85099B,JUMBO BAG RED RETROSPOT,4,2025-08-30 00:41:23,2.08,,United Kingdom
541814,85099B,JUMBO BAG RED RETROSPOT,2,2025-04-25 08:59:36,1.87,15388.0,United Kingdom
565548,85099B,JUMBO BAG RED RETROSPOT,10,2025-12-15 02:53:02,1.87,14395.0,EIRE
563987,POST,POSTAGE,18,2025-07-10 22:43:04,18.0,,Netherlands
565882,22423,REGENCY CAKESTAND 3 TIER,19,2025-04-15 19:14:20,14.02,17139.0,Spain
558800,22423,REGENCY CAKESTAND 3 TIER,11,2025-12-17 23:54:10,11.48,17703.0,United Kingdom
564173,21977,PACK OF 60 PINK PAISLEY CAKE CASES,11,2025-12-04 11:42:47,0.61,14359.0,EIRE
549695,POST,POSTAGE,10,2025-07-02 07:53:25,18.0,17410.0,United Kingdom
562492,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2025-01-10 22:59:29,2.55,12707.0,Netherlands
552600,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2025-08-06 07:21:46,2.55,14236.0,United Kingdom
563005,POST,POSTAGE,18,2025-07-22 09:57:34,18.0,13595.0,United Kingdom
540974,20725,LUNCH BAG RED RETROSPOT,12,2025-02-24 03:12:32,1.65,17538.0,United Kingdom
546082,85099B,JUMBO BAG RED RETROSPOT,5,2025-08-20 19:43:15,2.29,15600.0,United Kingdom
543289,85099B,JUMBO BAG RED RETROSPOT,2,2025-11-03 02:52:29,2.08,14195.0,United Kingdom
549821,85099B,JUMBO BAG RED RETROSPOT,15,2025-02-08 00:51:06,1.87,12912.0,Netherlands
563693,21977,PACK OF 60 PINK PAISLEY CAKE CASES,18,2025-09-22 19:59:53,0.55,16697.0,EIRE
539911,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2025-02-21 20:11:03,0.61,15929.0,Netherlands
560837,20725,LUNCH BAG RED RETROSPOT,8,2025-10-01 20:29:17,1.48,,United Kingdom
564240,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2025-06-02 20:37:02,2.55,14628.0,Germany
558818,20725,LUNCH BAG RED RETROSPOT,5,2025-01-03 03:24:07,1.65,12899.0,United Kingdom
C557964,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-4,2025-12-19 08:41:23,2.55,14006.0,United Kingdom
540706,POST,POSTAGE,8,2025-03-02 18:21:53,19.8,15720.0,United Kingdom
556832,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2025-08-06 07:25:36,2.55,13445.0,United Kingdom
543698,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2025-03-08 18:40:46,2.3,12424.0,Germany
544366,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2025-12-07 21:50:16,2.3,16939.0,United Kingdom
565290,22423,REGENCY CAKESTAND 3 TIER,19,2025-09-27 23:04:13,12.75,15183.0,United Kingdom
556911,85099B,JUMBO BAG RED RETROSPOT,12,2025-10-21 18:39:53,2.29,14380.0,Germany
569776,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2025-06-07 19:08:02,0.55,15317.0,United Kingdom
551454,POST,POSTAGE,6,2025-06-20 14:21:02,18.0,16430.0,Netherlands
548164,85099B,JUMBO BAG RED RETROSPOT,4,2025-08-20 01:52:26,1.87,12008.0,United Kingdom
569839,85099B,JUMBO BAG RED RETROSPOT,1,2025-10-14 10:28:20,1.87,,EIRE
557165,22423,REGENCY CAKESTAND 3 TIER,8,2025-11-06 22:52:47,14.02,13525.0,Germany
565344,20725,LUNCH BAG RED RETROSPOT,1,2025-01-07 21:53:24,1.65,12551.0,France
537512,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-08-31 05:43:37,2.55,12215.0,France
553883,22423,REGENCY CAKESTAND 3 TIER,6,2025-02-09 17:55:59,14.02,14643.0,Spain
563775,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2025-04-16 07:22:11,2.3,15263.0,Germany
563487,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-10-30 10:00:14,2.8,,United Kingdom
560310,21977,PACK OF 60 PINK PAISLEY CAKE CASES,19,2025-04-02 15:34:32,0.55,16697.0,United Kingdom
541593,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2025-10-18 11:55:16,2.55,14747.0,Germany
554592,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-06-18 14:30:15,2.55,15539.0,United Kingdom
539447,20725,LUNCH BAG RED RETROSPOT,18,2025-03-26 02:21:44,1.48,16897.0,United Kingdom
563265,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-05-02 07:07:13,2.8,15943.0,United Kingdom
557442,21977,PACK OF 60 PINK PAISLEY CAKE CASES,15,2025-07-13 19:27:28,0.55,,United Kingdom
542590,85099B,JUMBO BAG RED RETROSPOT,15,2025-10-07 14:51:55,1.87,13329.0,United Kingdom
560710,POST,POSTAGE,18,2025-08-10 20:12:03,16.2,16720.0,Germany
560457,20725,LUNCH BAG RED RETROSPOT,13,2025-12-07 23:10:09,1.82,16180.0,EIRE
537803,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2025-11-13 08:32:07,2.8,15496.0,EIRE
C539032,POST,POSTAGE,-8,2025-10-02 06:20:40,18.0,12022.0,United Kingdom
542832,85099B,JUMBO BAG RED RETROSPOT,9,2025-08-09 07:25:54,2.29,15248.0,United Kingdom
538383,22423,REGENCY CAKESTAND 3 TIER,15,2025-04-16 13:44:01,12.75,17150.0,Germany
554267,21977,PACK OF 60 PINK PAISLEY CAKE CASES,11,2025-05-31 06:03:13,0.61,15867.0,United Kingdom
565917,20725,LUNCH BAG RED RETROSPOT,1,2025-02-13 09:22:02,1.48,12030.0,Germany
538135,22423,REGENCY CAKESTAND 3 TIER,8,2025-05-17 04:09:46,11.48,13726.0,United Kingdom
556894,85099B,JUMBO BAG RED RETROSPOT,18,2025-12-05 09:15:21,2.08,15416.0,Netherlands
550417,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2025-06-05 22:44:48,2.8,16871.0,United Kingdom
564434,21977,PACK OF 60 PINK PAISLEY CAKE CASES,9,2025-02-11 10:10:24,0.55,14669.0,EIRE
552390,POST,POSTAGE,16,2025-08-26 18:13:00,19.8,,Germany
558735,85099B,JUMBO BAG RED RETROSPOT,6,2025-12-18 10:19:49,2.08,16775.0,United Kingdom
567341,POST,POSTAGE,13,2025-11-13 10:24:06,18.0,13603.0,France
